merchant_id,segment,week,health_score,survival_prob_4w,p_failure_4w,revenue_at_risk,net_revenue_at_risk,refund_rate,chargeback_rate,anomaly_score,cluster_label,umap_x,umap_y,xgb_predicted_score,risk_tier,top_driver_1_x,top_driver_1_val_x,top_driver_2_x,top_driver_2_val_x,alert_text_x,survival_prob_now,gmv_4w_avg,drift_score,drift_euclidean,drift_composite,top_driver_1_y,top_driver_1_val_y,top_driver_2_y,top_driver_2_val_y,alert_text_y,watchlist_flag,alert_severity
MID_0054,healthy,24,64.3332414460317,0.5,0.5,826022.01,809977.04,0.16021,0.02272,22.37,Healthy,12.7251,11.9153,64.37,Yellow,anomaly_score,-2.8213,refund_x_chargeback,-2.6494,"Score driven by anomaly_score (increased risk, 2.82pts) and refund_x_chargeback (increased risk, 2.65pts).",0.5,401124.355,1.0,0.2358,0.6943,anomaly_score,-2.8213,refund_x_chargeback,-2.6494,"Score driven by anomaly_score (increased risk, 2.82pts) and refund_x_chargeback (increased risk, 2.65pts).",1,HIGH
MID_0055,healthy,24,74.19762518936453,0.5,0.5,393175.95,385395.46,0.0773,0.01129,10.53,Healthy,13.1367,13.14,74.21,Yellow,refund_rate,2.5203,refund_x_chargeback,0.709,"Score driven by refund_rate (reduced risk, 2.52pts) and refund_x_chargeback (reduced risk, 0.71pts).",0.5,194512.12750000003,1.0,0.2547,0.7019,refund_rate,2.5203,refund_x_chargeback,0.709,"Score driven by refund_rate (reduced risk, 2.52pts) and refund_x_chargeback (reduced risk, 0.71pts).",1,HIGH
MID_0056,healthy,24,78.4699967053766,0.5,0.5,429456.32,420949.07,0.01905,0.001,9.37,Healthy,11.5243,4.5347,78.48,Green,refund_rate,4.7928,refund_x_chargeback,1.386,"Score driven by refund_rate (reduced risk, 4.79pts) and refund_x_chargeback (reduced risk, 1.39pts).",0.5,212681.2775,1.0,0.2253,0.6901,refund_rate,4.7928,refund_x_chargeback,1.386,"Score driven by refund_rate (reduced risk, 4.79pts) and refund_x_chargeback (reduced risk, 1.39pts).",1,HIGH
MID_0057,healthy,24,77.73926548280133,0.5,0.5,184850.37,181180.33,0.04749,0.00679,6.56,Risky,0.5307,3.6789,77.8,Green,refund_rate,3.8662,anomaly_score,1.1976,"Score driven by refund_rate (reduced risk, 3.87pts) and anomaly_score (reduced risk, 1.20pts).",0.5,91750.8925,1.0,0.4738,0.7895,refund_rate,3.8662,anomaly_score,1.1976,"Score driven by refund_rate (reduced risk, 3.87pts) and anomaly_score (reduced risk, 1.20pts).",1,HIGH
MID_0058,healthy,24,62.126377870326486,0.5,0.5,428176.64,419925.49,0.17862,0.04276,21.51,Healthy,12.9483,11.4423,62.09,Yellow,anomaly_score,-3.0378,refund_rate,-2.696,"Score driven by anomaly_score (increased risk, 3.04pts) and refund_rate (increased risk, 2.70pts).",0.5,206278.8625,0.8663,0.1911,0.5962,anomaly_score,-3.0378,refund_rate,-2.696,"Score driven by anomaly_score (increased risk, 3.04pts) and refund_rate (increased risk, 2.70pts).",1,HIGH
MID_0059,healthy,24,74.57209507743396,0.5,0.5,554214.45,543268.22,0.0314,0.01353,12.49,Healthy,13.5656,14.0009,74.55,Yellow,refund_rate,3.9824,refund_x_chargeback,0.9818,"Score driven by refund_rate (reduced risk, 3.98pts) and refund_x_chargeback (reduced risk, 0.98pts).",0.5,273655.6275,0.5843,0.2013,0.4311,refund_rate,3.9824,refund_x_chargeback,0.9818,"Score driven by refund_rate (reduced risk, 3.98pts) and refund_x_chargeback (reduced risk, 0.98pts).",1,MEDIUM
MID_0060,healthy,24,64.84675738297514,0.5,0.5,619005.88,607025.66,0.17638,0.03703,13.73,Healthy,4.7364,7.7434,64.9,Yellow,refund_x_chargeback,-2.842,refund_rate,-1.6687,"Score driven by refund_x_chargeback (increased risk, 2.84pts) and refund_rate (increased risk, 1.67pts).",0.5,299505.57,0.8708,0.1401,0.5785,refund_x_chargeback,-2.842,refund_rate,-1.6687,"Score driven by refund_x_chargeback (increased risk, 2.84pts) and refund_rate (increased risk, 1.67pts).",1,HIGH
MID_0061,healthy,24,68.84014005609856,0.5,0.5,290625.62,284965.94,0.13844,0.02476,12.68,Healthy,5.5972,7.5069,68.87,Yellow,refund_x_chargeback,-2.2266,refund_rate,1.1424,"Score driven by refund_x_chargeback (increased risk, 2.23pts) and refund_rate (reduced risk, 1.14pts).",0.5,141491.995,1.0,0.1347,0.6539,refund_x_chargeback,-2.2266,refund_rate,1.1424,"Score driven by refund_x_chargeback (increased risk, 2.23pts) and refund_rate (reduced risk, 1.14pts).",1,HIGH
MID_0062,healthy,24,73.01769780236404,0.5,0.5,222547.05,218195.14,0.11071,0.02294,4.86,Healthy,6.7054,6.9038,73.05,Yellow,refund_rate,1.9721,anomaly_score,1.7947,"Score driven by refund_rate (reduced risk, 1.97pts) and anomaly_score (reduced risk, 1.79pts).",0.5,108797.6525,0.5319,0.1102,0.3632,refund_rate,1.9721,anomaly_score,1.7947,"Score driven by refund_rate (reduced risk, 1.97pts) and anomaly_score (reduced risk, 1.79pts).",0,MEDIUM
MID_0063,healthy,24,76.16659044163012,0.5,0.5,528989.96,518511.04,0.04784,0.0071,6.84,Healthy,8.8701,6.4841,76.16,Green,refund_rate,3.4607,anomaly_score,1.0775,"Score driven by refund_rate (reduced risk, 3.46pts) and anomaly_score (reduced risk, 1.08pts).",0.5,261972.9425,0.4328,0.1637,0.3252,refund_rate,3.4607,anomaly_score,1.0775,"Score driven by refund_rate (reduced risk, 3.46pts) and anomaly_score (reduced risk, 1.08pts).",0,LOW
MID_0064,healthy,24,69.7918509860377,0.5,0.5,1042327.29,1021806.55,0.06611,0.01718,18.79,Healthy,12.9575,13.0212,69.81,Yellow,refund_rate,3.2196,anomaly_score,-2.4881,"Score driven by refund_rate (reduced risk, 3.22pts) and anomaly_score (increased risk, 2.49pts).",0.5,513018.41,1.0,0.2049,0.682,refund_rate,3.2196,anomaly_score,-2.4881,"Score driven by refund_rate (reduced risk, 3.22pts) and anomaly_score (increased risk, 2.49pts).",1,HIGH
MID_0065,healthy,24,78.53694581899772,0.5,0.5,267858.95,262533.05,0.02003,0.00293,8.3,Risky,0.5183,3.5988,78.68,Green,refund_rate,4.922,refund_x_chargeback,1.2736,"Score driven by refund_rate (reduced risk, 4.92pts) and refund_x_chargeback (reduced risk, 1.27pts).",0.5,133147.4025,1.0,0.4725,0.789,refund_rate,4.922,refund_x_chargeback,1.2736,"Score driven by refund_rate (reduced risk, 4.92pts) and refund_x_chargeback (reduced risk, 1.27pts).",1,HIGH
MID_0066,healthy,24,79.53960471355545,0.5,0.5,262698.17,257479.17,0.02569,0.00316,4.04,Healthy,11.9629,4.2094,79.5,Green,refund_rate,4.4796,anomaly_score,1.8863,"Score driven by refund_rate (reduced risk, 4.48pts) and anomaly_score (reduced risk, 1.89pts).",0.5,130475.1175,1.0,0.4762,0.7905,refund_rate,4.4796,anomaly_score,1.8863,"Score driven by refund_rate (reduced risk, 4.48pts) and anomaly_score (reduced risk, 1.89pts).",1,HIGH
MID_0067,healthy,24,66.41469045008091,0.5,0.5,299190.13,293413.98,0.18581,0.0369,8.72,Healthy,4.4189,7.8022,66.51,Yellow,refund_rate,-3.3964,refund_x_chargeback,-1.8774,"Score driven by refund_rate (increased risk, 3.40pts) and refund_x_chargeback (increased risk, 1.88pts).",0.5,144403.81,0.5339,0.1292,0.372,refund_rate,-3.3964,refund_x_chargeback,-1.8774,"Score driven by refund_rate (increased risk, 3.40pts) and refund_x_chargeback (increased risk, 1.88pts).",0,MEDIUM
MID_0068,healthy,24,77.73926837515599,0.5,0.5,182138.7,178535.79,0.0431,0.00817,6.48,Risky,0.6145,3.6894,77.79,Green,refund_rate,3.9514,anomaly_score,1.1899,"Score driven by refund_rate (reduced risk, 3.95pts) and anomaly_score (reduced risk, 1.19pts).",0.5,90072.7675,1.0,0.3234,0.7294,refund_rate,3.9514,anomaly_score,1.1899,"Score driven by refund_rate (reduced risk, 3.95pts) and anomaly_score (reduced risk, 1.19pts).",1,HIGH
MID_0069,healthy,24,73.10109030045382,0.5,0.5,269444.11,264184.85,0.1068,0.01769,6.99,Healthy,6.7503,6.3278,73.14,Yellow,refund_rate,2.0341,anomaly_score,1.3143,"Score driven by refund_rate (reduced risk, 2.03pts) and anomaly_score (reduced risk, 1.31pts).",0.5,131481.58,0.5455,0.1555,0.3895,refund_rate,2.0341,anomaly_score,1.3143,"Score driven by refund_rate (reduced risk, 2.03pts) and anomaly_score (reduced risk, 1.31pts).",0,MEDIUM
MID_0070,healthy,24,68.317006869165,0.5,0.5,452828.98,444032.14,0.14117,0.03092,9.71,Healthy,13.264,12.0866,68.26,Yellow,refund_x_chargeback,-3.0773,refund_rate,0.7895,"Score driven by refund_x_chargeback (increased risk, 3.08pts) and refund_rate (reduced risk, 0.79pts).",0.5,219921.045,0.6683,0.1143,0.4467,refund_x_chargeback,-3.0773,refund_rate,0.7895,"Score driven by refund_x_chargeback (increased risk, 3.08pts) and refund_rate (reduced risk, 0.79pts).",1,MEDIUM
MID_0071,healthy,24,67.89184619207222,0.5,0.5,920647.82,902492.57,0.09351,0.01837,18.83,Healthy,12.8484,12.8476,67.95,Yellow,refund_rate,2.7716,anomaly_score,-2.5629,"Score driven by refund_rate (reduced risk, 2.77pts) and anomaly_score (increased risk, 2.56pts).",0.5,453881.25500000006,1.0,0.1981,0.6792,refund_rate,2.7716,anomaly_score,-2.5629,"Score driven by refund_rate (reduced risk, 2.77pts) and anomaly_score (increased risk, 2.56pts).",1,HIGH
MID_0072,healthy,24,74.12282925397754,0.5,0.5,299455.03,293546.46,0.07583,0.01236,10.63,Healthy,13.1357,13.1733,74.17,Yellow,refund_rate,2.6622,refund_x_chargeback,0.6514,"Score driven by refund_rate (reduced risk, 2.66pts) and refund_x_chargeback (reduced risk, 0.65pts).",0.5,147714.29,0.2083,0.1136,0.1704,refund_rate,2.6622,refund_x_chargeback,0.6514,"Score driven by refund_rate (reduced risk, 2.66pts) and refund_x_chargeback (reduced risk, 0.65pts).",0,LOW
MID_0073,healthy,24,78.96029212597008,0.5,0.5,280023.81,274528.14,0.01963,0.00731,5.43,Risky,12.1276,3.9454,78.99,Green,refund_rate,4.6715,anomaly_score,1.5223,"Score driven by refund_rate (reduced risk, 4.67pts) and anomaly_score (reduced risk, 1.52pts).",0.5,137391.785,1.0,0.5776,0.831,refund_rate,4.6715,anomaly_score,1.5223,"Score driven by refund_rate (reduced risk, 4.67pts) and anomaly_score (reduced risk, 1.52pts).",1,HIGH
MID_0074,healthy,24,65.0500888867146,0.5,0.5,546115.51,535549.86,0.17934,0.03918,12.57,Healthy,4.6326,7.6598,65.04,Yellow,refund_rate,-3.2292,refund_x_chargeback,-1.786,"Score driven by refund_rate (increased risk, 3.23pts) and refund_x_chargeback (increased risk, 1.79pts).",0.5,264141.335,1.0,0.1805,0.6722,refund_rate,-3.2292,refund_x_chargeback,-1.786,"Score driven by refund_rate (increased risk, 3.23pts) and refund_x_chargeback (increased risk, 1.79pts).",1,HIGH
MID_0075,healthy,24,79.59883292769784,0.5,0.5,136041.82,133332.35,0.01246,0.001,8.63,Risky,0.5777,3.6574,79.61,Green,refund_rate,5.1896,refund_x_chargeback,1.4601,"Score driven by refund_rate (reduced risk, 5.19pts) and refund_x_chargeback (reduced risk, 1.46pts).",0.5,67736.755,0.1595,0.0981,0.1349,refund_rate,5.1896,refund_x_chargeback,1.4601,"Score driven by refund_rate (reduced risk, 5.19pts) and refund_x_chargeback (reduced risk, 1.46pts).",0,LOW
MID_0076,healthy,24,75.83541513155099,0.5,0.5,333058.83,326449.35,0.04041,0.01324,10.49,Healthy,8.95,7.3183,75.76,Green,refund_rate,3.687,refund_x_chargeback,0.8925,"Score driven by refund_rate (reduced risk, 3.69pts) and refund_x_chargeback (reduced risk, 0.89pts).",0.5,165236.91749999998,0.559,0.1612,0.3999,refund_rate,3.687,refund_x_chargeback,0.8925,"Score driven by refund_rate (reduced risk, 3.69pts) and refund_x_chargeback (reduced risk, 0.89pts).",0,MEDIUM
MID_0077,healthy,24,76.67696064364817,0.5,0.5,268173.29,262859.75,0.04226,0.00902,9.3,Healthy,13.5695,13.9562,76.77,Green,refund_rate,3.9261,refund_x_chargeback,0.9757,"Score driven by refund_rate (reduced risk, 3.93pts) and refund_x_chargeback (reduced risk, 0.98pts).",0.5,132838.51750000002,0.5363,0.1474,0.3807,refund_rate,3.9261,refund_x_chargeback,0.9757,"Score driven by refund_rate (reduced risk, 3.93pts) and refund_x_chargeback (reduced risk, 0.98pts).",0,MEDIUM
MID_0078,healthy,24,74.59708935878767,0.5,0.5,328156.75,321651.07,0.04081,0.00223,18.56,Risky,1.2505,3.4799,74.65,Yellow,refund_rate,4.5912,anomaly_score,-2.3593,"Score driven by refund_rate (reduced risk, 4.59pts) and anomaly_score (increased risk, 2.36pts).",0.5,162641.9075,1.0,0.3044,0.7218,refund_rate,4.5912,anomaly_score,-2.3593,"Score driven by refund_rate (reduced risk, 4.59pts) and anomaly_score (increased risk, 2.36pts).",1,HIGH
MID_0079,healthy,24,74.12566680559574,0.5,0.5,455507.8,446499.61,0.07715,0.01534,8.2,Healthy,7.8352,7.2533,74.07,Yellow,refund_rate,2.4484,anomaly_score,0.8506,"Score driven by refund_rate (reduced risk, 2.45pts) and anomaly_score (reduced risk, 0.85pts).",0.5,225204.675,0.7131,0.1631,0.4931,refund_rate,2.4484,anomaly_score,0.8506,"Score driven by refund_rate (reduced risk, 2.45pts) and anomaly_score (reduced risk, 0.85pts).",1,MEDIUM
MID_0080,healthy,24,72.20371567867313,0.5,0.5,710666.32,696566.12,0.0323,0.00473,23.28,Healthy,10.8574,5.1696,72.2,Yellow,refund_rate,4.4208,anomaly_score,-3.2551,"Score driven by refund_rate (reduced risk, 4.42pts) and anomaly_score (increased risk, 3.26pts).",0.5,352504.8975,1.0,0.3006,0.7202,refund_rate,4.4208,anomaly_score,-3.2551,"Score driven by refund_rate (reduced risk, 4.42pts) and anomaly_score (increased risk, 3.26pts).",1,HIGH
MID_0081,healthy,24,77.06995631151486,0.5,0.5,275820.82,270387.19,0.06606,0.00839,3.36,Healthy,7.7859,7.0032,77.06,Green,refund_rate,2.9409,anomaly_score,1.8537,"Score driven by refund_rate (reduced risk, 2.94pts) and anomaly_score (reduced risk, 1.85pts).",0.5,135840.76499999998,0.7394,0.1705,0.5118,refund_rate,2.9409,anomaly_score,1.8537,"Score driven by refund_rate (reduced risk, 2.94pts) and anomaly_score (reduced risk, 1.85pts).",1,HIGH
MID_0082,healthy,24,77.24668049613803,0.5,0.5,884412.94,866790.9,0.01305,0.00541,13.25,Risky,15.8402,2.9601,77.32,Green,refund_rate,4.9563,refund_x_chargeback,1.344,"Score driven by refund_rate (reduced risk, 4.96pts) and refund_x_chargeback (reduced risk, 1.34pts).",0.5,440550.915,0.1992,0.1354,0.1737,refund_rate,4.9563,refund_x_chargeback,1.344,"Score driven by refund_rate (reduced risk, 4.96pts) and refund_x_chargeback (reduced risk, 1.34pts).",0,LOW
MID_0083,healthy,24,73.40726424192836,0.5,0.5,305120.36,299069.62,0.07126,0.01563,13.02,Healthy,13.0938,13.0998,73.42,Yellow,refund_rate,3.0148,anomaly_score,-0.3991,"Score driven by refund_rate (reduced risk, 3.01pts) and anomaly_score (increased risk, 0.40pts).",0.5,151268.53500000003,0.9094,0.1667,0.6123,refund_rate,3.0148,anomaly_score,-0.3991,"Score driven by refund_rate (reduced risk, 3.01pts) and anomaly_score (increased risk, 0.40pts).",1,HIGH
MID_0084,healthy,24,76.63878642334183,0.5,0.5,574594.27,563189.29,0.02088,0.00996,10.73,Risky,15.8563,2.9707,76.68,Green,refund_rate,4.376,refund_x_chargeback,1.1247,"Score driven by refund_rate (reduced risk, 4.38pts) and refund_x_chargeback (reduced risk, 1.12pts).",0.5,285124.4875,0.2337,0.2685,0.2476,refund_rate,4.376,refund_x_chargeback,1.1247,"Score driven by refund_rate (reduced risk, 4.38pts) and refund_x_chargeback (reduced risk, 1.12pts).",0,LOW
MID_0085,healthy,24,63.68452171360936,0.5,0.5,382784.2,375394.15,0.18223,0.038,15.39,Healthy,12.8715,11.5206,63.65,Yellow,refund_rate,-3.5925,refund_x_chargeback,-1.9192,"Score driven by refund_rate (increased risk, 3.59pts) and refund_x_chargeback (increased risk, 1.92pts).",0.5,184751.2925,0.7991,0.1642,0.5451,refund_rate,-3.5925,refund_x_chargeback,-1.9192,"Score driven by refund_rate (increased risk, 3.59pts) and refund_x_chargeback (increased risk, 1.92pts).",1,HIGH
MID_0086,healthy,24,78.25869706784009,0.5,0.5,389661.13,381901.94,0.02482,0.00252,7.75,Healthy,11.7447,4.3504,78.27,Green,refund_rate,4.4892,refund_x_chargeback,1.2911,"Score driven by refund_rate (reduced risk, 4.49pts) and refund_x_chargeback (reduced risk, 1.29pts).",0.5,193979.72,1.0,0.475,0.79,refund_rate,4.4892,refund_x_chargeback,1.2911,"Score driven by refund_rate (reduced risk, 4.49pts) and refund_x_chargeback (reduced risk, 1.29pts).",1,HIGH
MID_0087,healthy,24,65.34600620959738,0.5,0.5,781903.47,766765.58,0.18184,0.03003,13.42,Healthy,4.6179,7.6377,65.36,Yellow,refund_rate,-3.1272,refund_x_chargeback,-1.7259,"Score driven by refund_rate (increased risk, 3.13pts) and refund_x_chargeback (increased risk, 1.73pts).",0.5,378447.36,0.7343,0.1526,0.5016,refund_rate,-3.1272,refund_x_chargeback,-1.7259,"Score driven by refund_rate (increased risk, 3.13pts) and refund_x_chargeback (increased risk, 1.73pts).",1,HIGH
MID_0088,healthy,24,72.79438991226259,0.5,0.5,230451.88,225923.78,0.0942,0.0213,9.47,Healthy,13.2349,12.9588,72.7,Yellow,refund_rate,2.5391,refund_x_chargeback,-1.255,"Score driven by refund_rate (reduced risk, 2.54pts) and refund_x_chargeback (increased risk, 1.25pts).",0.5,113202.5875,1.0,0.2262,0.6905,refund_rate,2.5391,refund_x_chargeback,-1.255,"Score driven by refund_rate (reduced risk, 2.54pts) and refund_x_chargeback (increased risk, 1.25pts).",1,HIGH
MID_0089,healthy,24,67.3389438225972,0.5,0.5,263221.51,258118.92,0.17733,0.03122,8.76,Healthy,4.6461,7.5592,67.25,Yellow,refund_rate,-2.4569,refund_x_chargeback,-2.0382,"Score driven by refund_rate (increased risk, 2.46pts) and refund_x_chargeback (increased risk, 2.04pts).",0.5,127564.875,0.522,0.1177,0.3603,refund_rate,-2.4569,refund_x_chargeback,-2.0382,"Score driven by refund_rate (increased risk, 2.46pts) and refund_x_chargeback (increased risk, 2.04pts).",0,MEDIUM
MID_0090,healthy,24,69.7081580603716,0.5,0.5,623571.04,611377.12,0.12167,0.02607,12.41,Healthy,6.613,7.933,69.73,Yellow,refund_x_chargeback,-2.1154,refund_rate,1.8744,"Score driven by refund_x_chargeback (increased risk, 2.12pts) and refund_rate (reduced risk, 1.87pts).",0.5,304848.065,1.0,0.1507,0.6603,refund_x_chargeback,-2.1154,refund_rate,1.8744,"Score driven by refund_x_chargeback (increased risk, 2.12pts) and refund_rate (reduced risk, 1.87pts).",1,HIGH
MID_0091,healthy,24,71.53945749738848,0.5,0.5,779861.84,764566.2,0.08611,0.01904,9.19,Healthy,13.5649,13.0287,71.56,Yellow,refund_rate,2.4005,gmv_trend_slope,-0.8047,"Score driven by refund_rate (reduced risk, 2.40pts) and gmv_trend_slope (increased risk, 0.80pts).",0.5,382391.1225,1.0,0.1659,0.6664,refund_rate,2.4005,gmv_trend_slope,-0.8047,"Score driven by refund_rate (reduced risk, 2.40pts) and gmv_trend_slope (increased risk, 0.80pts).",1,HIGH
MID_0092,healthy,24,75.94056048672562,0.5,0.5,192058.97,188293.28,0.07967,0.01289,3.97,Healthy,7.7792,6.9796,75.75,Green,refund_rate,2.2459,anomaly_score,1.8539,"Score driven by refund_rate (reduced risk, 2.25pts) and anomaly_score (reduced risk, 1.85pts).",0.5,94142.1675,1.0,0.27,0.708,refund_rate,2.2459,anomaly_score,1.8539,"Score driven by refund_rate (reduced risk, 2.25pts) and anomaly_score (reduced risk, 1.85pts).",1,HIGH
MID_0093,healthy,24,75.89408489675267,0.5,0.5,183428.9,179778.49,0.04002,0.00313,15.39,Healthy,11.1172,5.085,75.88,Green,refund_rate,4.3709,anomaly_score,-1.3642,"Score driven by refund_rate (reduced risk, 4.37pts) and anomaly_score (increased risk, 1.36pts).",0.5,91260.355,0.4645,0.1706,0.3469,refund_rate,4.3709,anomaly_score,-1.3642,"Score driven by refund_rate (reduced risk, 4.37pts) and anomaly_score (increased risk, 1.36pts).",0,LOW
MID_0094,healthy,24,72.96239827960122,0.5,0.5,662918.48,649933.91,0.10159,0.01618,5.97,Healthy,7.0048,6.915,72.96,Yellow,refund_rate,2.2565,anomaly_score,1.4776,"Score driven by refund_rate (reduced risk, 2.26pts) and anomaly_score (reduced risk, 1.48pts).",0.5,324614.3425,0.516,0.1336,0.363,refund_rate,2.2565,anomaly_score,1.4776,"Score driven by refund_rate (reduced risk, 2.26pts) and anomaly_score (reduced risk, 1.48pts).",0,MEDIUM
MID_0095,healthy,24,75.36690215815767,0.5,0.5,191332.53,187567.57,0.07375,0.01834,5.68,Healthy,13.7177,13.226,75.39,Green,refund_rate,2.8889,anomaly_score,1.4786,"Score driven by refund_rate (reduced risk, 2.89pts) and anomaly_score (reduced risk, 1.48pts).",0.5,94124.12,0.5016,0.1321,0.3538,refund_rate,2.8889,anomaly_score,1.4786,"Score driven by refund_rate (reduced risk, 2.89pts) and anomaly_score (reduced risk, 1.48pts).",0,MEDIUM
MID_0096,healthy,24,74.7988030852223,0.5,0.5,279261.45,273719.82,0.05696,0.01314,10.24,Healthy,13.091,13.4343,74.7,Yellow,refund_rate,2.8336,refund_x_chargeback,0.7459,"Score driven by refund_rate (reduced risk, 2.83pts) and refund_x_chargeback (reduced risk, 0.75pts).",0.5,138540.87,1.0,0.4008,0.7603,refund_rate,2.8336,refund_x_chargeback,0.7459,"Score driven by refund_rate (reduced risk, 2.83pts) and refund_x_chargeback (reduced risk, 0.75pts).",1,HIGH
MID_0097,healthy,24,69.94294171788363,0.5,0.5,475412.62,466103.0,0.11548,0.02443,11.18,Healthy,6.5187,7.3914,69.97,Yellow,refund_x_chargeback,-1.7528,refund_rate,1.6894,"Score driven by refund_x_chargeback (increased risk, 1.75pts) and refund_rate (reduced risk, 1.69pts).",0.5,232740.595,1.0,0.1493,0.6597,refund_x_chargeback,-1.7528,refund_rate,1.6894,"Score driven by refund_x_chargeback (increased risk, 1.75pts) and refund_rate (reduced risk, 1.69pts).",1,HIGH
MID_0098,healthy,24,75.22688420985071,0.5,0.5,437895.66,429199.73,0.06434,0.00957,10.25,Healthy,8.2427,7.4078,75.19,Green,refund_rate,2.9168,chargeback_rate,0.7479,"Score driven by refund_rate (reduced risk, 2.92pts) and chargeback_rate (reduced risk, 0.75pts).",0.5,217398.145,0.4425,0.1206,0.3137,refund_rate,2.9168,chargeback_rate,0.7479,"Score driven by refund_rate (reduced risk, 2.92pts) and chargeback_rate (reduced risk, 0.75pts).",0,LOW
